CustomerId,Geography,County
15738751,France,Lyon
15805254,Spain,Madrid
15762418,Spain,Valencia
15625759,France,Toulouse
15622897,France,Marseille
15767954,Germany,Berlin
15757535,Spain,Barcelona
15731511,France,Nice
15809248,France,Marseille
15640635,France,Lyon
15676966,Spain,Seville
15699461,Spain,Seville
15738721,Spain,Seville
15693683,Germany,Hamburg
15604348,Spain,Valencia
15633059,France,Lyon
15808582,France,Lyon
15743192,France,Nice
15580146,France,Nice
15776605,Spain,Valencia
15804919,Spain,Bilbao
15613854,Spain,Seville
15599195,Germany,Frankfurt
15812878,Germany,Cologne
15602312,Spain,Valencia
15744689,Germany,Hamburg
15803526,Germany,Hamburg
15665790,Germany,Frankfurt
15715951,France,Toulouse
15591100,Spain,Madrid
15609618,Germany,Berlin
15675522,Germany,Berlin
15705512,Germany,Hamburg
15698028,France,Lyon
15661670,Germany,Cologne
15600781,Germany,Frankfurt
15682472,France,Paris
15580203,Spain,Seville
15690673,France,Toulouse
15760085,Germany,Frankfurt
15779659,France,Toulouse
15627360,France,Nice
15671137,France,Marseille
15782688,Germany,Frankfurt
15575492,France,Paris
15591607,France,Paris
15740404,France,Nice
15718369,Germany,Munich
15677871,France,Marseille
15642004,France,Paris
15712543,Germany,Munich
15584518,Germany,Cologne
15802381,Germany,Hamburg
15610156,France,Toulouse
15594408,Spain,Madrid
15640905,Spain,Valencia
15698932,Germany,Frankfurt
15724944,France,Lyon
15628145,France,Nice
15713483,Spain,Madrid
15612350,France,Marseille
15800703,Spain,Bilbao
15705707,Spain,Bilbao
15754105,France,Lyon
15703264,France,Lyon
15794413,France,Marseille
15650237,Spain,Barcelona
15759618,France,Nice
15811589,Spain,Bilbao
15689044,France,Paris
15709368,France,Nice
15679145,Spain,Valencia
15655007,France,Toulouse
15623595,Spain,Madrid
15589975,France,Paris
15804017,Germany,Munich
15692132,Spain,Valencia
15641122,France,Lyon
15630910,France,Paris
15680772,Spain,Barcelona
15658929,Spain,Bilbao
15585388,Germany,Berlin
15724623,Germany,Berlin
15588537,Spain,Seville
15574692,Spain,Madrid
15611325,Germany,Frankfurt
15587562,France,Lyon
15613172,Germany,Hamburg
15651022,Germany,Cologne
15586310,France,Nice
15625524,France,Lyon
15755209,Spain,Valencia
15645248,France,Nice
15790355,Germany,Frankfurt
15762615,Spain,Seville
15625426,Germany,Hamburg
15716334,Spain,Bilbao
15789669,France,Lyon
15621075,Germany,Munich
15810845,France,Toulouse
15719377,France,Marseille
15654506,France,Toulouse
15771977,France,Nice
15708710,Spain,Seville
15726676,Spain,Madrid
15587421,Germany,Hamburg
15726931,France,Lyon
15771086,France,Paris
15756850,France,Marseille
15702741,France,Paris
15679200,Spain,Bilbao
15594815,France,Nice
15635905,Spain,Barcelona
15777892,Germany,Frankfurt
15656176,France,Lyon
15811127,France,Paris
15604482,Spain,Madrid
15622911,France,Paris
15600974,Spain,Barcelona
15727868,France,Paris
15627801,Spain,Madrid
15773039,France,Marseille
15755262,Spain,Madrid
15679531,France,Nice
15684181,France,Lyon
15612087,France,Marseille
15752047,Germany,Cologne
15624592,France,Lyon
15573152,France,Nice
15594917,France,Lyon
15785542,Germany,Frankfurt
15723488,Germany,Frankfurt
15680920,France,Toulouse
15786308,Spain,Barcelona
15659366,France,Toulouse
15774854,France,Toulouse
15725311,France,Lyon
15787155,Spain,Madrid
15727829,France,Paris
15733247,France,Toulouse
15568748,Germany,Munich
15699029,France,Toulouse
15774393,France,Toulouse
15676895,Germany,Cologne
15637753,Germany,Berlin
15605461,Germany,Berlin
15808473,France,Paris
15627000,France,Toulouse
15787174,France,Marseille
15723886,Germany,Berlin
15704769,France,Lyon
15772896,Germany,Hamburg
15711540,France,Lyon
15764866,Germany,Frankfurt
15794056,France,Toulouse
15795149,France,Lyon
15812009,Spain,Seville
15651001,Germany,Hamburg
15813844,France,Marseille
15596175,Germany,Cologne
15576269,Spain,Barcelona
15797219,France,Paris
15685500,Germany,Cologne
15599792,France,Nice
15657566,Germany,Berlin
15772423,Germany,Berlin
15628112,Germany,Frankfurt
15753754,Spain,Madrid
15793726,France,Paris
15694717,Germany,Hamburg
15665834,Spain,Barcelona
15765297,Spain,Seville
15636684,France,Toulouse
15592979,Germany,Cologne
15750803,France,Lyon
15607178,Germany,Cologne
15713853,Germany,Berlin
15673481,Spain,Barcelona
15686776,France,Toulouse
15673693,France,Paris
15700696,Spain,Seville
15813163,Spain,Valencia
15653857,France,Toulouse
15777076,France,Marseille
15717398,Spain,Seville
15799217,Germany,Frankfurt
15787071,Spain,Seville
15619955,Germany,Hamburg
15796505,Germany,Hamburg
15725166,France,Marseille
15800116,Germany,Hamburg
15758685,Spain,Madrid
15694456,France,Nice
15767339,France,Nice
15683562,France,Paris
15782210,France,Marseille
15668893,France,Paris
15669169,Spain,Madrid
15643024,Germany,Frankfurt
15699389,France,Toulouse
15708608,France,Nice
15626144,France,Nice
15573112,Spain,Barcelona
15790678,France,Paris
15727556,Spain,Bilbao
15697307,Spain,Madrid
15652266,Germany,Hamburg
15607098,Spain,Madrid
15655774,France,Nice
15590241,Spain,Madrid
15785819,France,Lyon
15723654,France,Toulouse
15774510,France,Paris
15684173,Spain,Bilbao
15650068,France,Lyon
15811490,France,Nice
15803976,France,Nice
15682541,Spain,Madrid
15695699,France,Nice
15624188,France,Paris
15812191,France,Toulouse
15636673,France,Nice
15594898,France,Nice
15660211,Germany,Frankfurt
15773972,France,Marseille
15746726,Germany,Munich
15712287,France,Lyon
15702919,Germany,Munich
15674398,France,Lyon
15797960,Germany,Munich
15631868,Spain,Seville
15581539,Spain,Barcelona
15662736,France,Marseille
15666252,Spain,Seville
15677512,Spain,Valencia
15626114,France,Paris
15810834,Spain,Madrid
15678910,France,Toulouse
15694408,France,Nice
15585215,France,Nice
15682757,France,Paris
15736601,France,Paris
15601848,France,Nice
15736008,France,Lyon
15669064,Germany,Frankfurt
15624528,Germany,Munich
15598493,France,Lyon
15601274,Spain,Valencia
15702669,Germany,Berlin
15728669,Germany,Hamburg
15742668,Spain,Valencia
15697441,France,Marseille
15740476,Germany,Hamburg
15648064,France,Toulouse
15636624,Spain,Bilbao
15807923,Germany,Munich
15745844,Germany,Frankfurt
15786170,France,Nice
15681081,Spain,Madrid
15684484,France,Nice
15785869,France,Marseille
15763859,France,Paris
15658935,Germany,Hamburg
15747358,Germany,Munich
15735203,Germany,Berlin
15576256,France,Paris
15659420,Spain,Bilbao
15593365,Spain,Barcelona
15777352,Spain,Valencia
15812007,Spain,Valencia
15625461,France,Nice
15739438,France,Lyon
15611759,Spain,Valencia
15661629,Spain,Barcelona
15633950,France,Marseille
15592386,France,Nice
15803716,Spain,Seville
15696674,Germany,Munich
15706365,France,Paris
15745088,Germany,Berlin
15676715,France,Toulouse
15613085,Spain,Valencia
15633537,Germany,Berlin
15594720,Germany,Berlin
15684042,Germany,Munich
15583303,France,Lyon
15611579,Spain,Valencia
15774696,Germany,Hamburg
15694506,Germany,Cologne
15688074,Germany,Frankfurt
15759537,Germany,Cologne
15758449,France,Nice
15583456,Germany,Berlin
15667871,Spain,Madrid
15677371,Spain,Madrid
15629677,Spain,Barcelona
15713578,France,Nice
15591509,France,Paris
15568240,Germany,Munich
15622993,Germany,Frankfurt
15689294,Germany,Frankfurt
15720910,France,Lyon
15721181,Spain,Seville
15776433,Spain,Barcelona
15748936,Spain,Madrid
15717225,France,Marseille
15685226,Germany,Munich
15785611,Germany,Berlin
15573456,Spain,Valencia
15684548,Spain,Barcelona
15620505,Spain,Barcelona
15807432,Germany,Berlin
15584766,France,Marseille
15612187,Germany,Frankfurt
15762218,France,Toulouse
15646372,France,Nice
15690452,France,Lyon
15747795,Germany,Hamburg
15781589,Spain,Barcelona
15732674,Spain,Barcelona
15642291,France,Toulouse
15692761,France,Paris
15578045,Spain,Barcelona
15745354,Spain,Valencia
15701376,Germany,Cologne
15691625,Germany,Hamburg
15566594,Spain,Valencia
15760431,France,Lyon
15686302,Spain,Madrid
15801559,Germany,Cologne
15810432,Spain,Madrid
15809616,Spain,Seville
15720559,Germany,Hamburg
15695632,France,Lyon
15659843,France,Toulouse
15615624,France,Marseille
15810418,Germany,Munich
15716186,France,Lyon
15674551,Germany,Hamburg
15622834,France,Paris
15566111,France,Lyon
15784597,France,Toulouse
15652883,Germany,Munich
15806964,France,Marseille
15576313,Germany,Berlin
15806467,Germany,Munich
15597602,Germany,Munich
15743040,Germany,Frankfurt
15705521,Germany,Cologne
15595039,Germany,Frankfurt
15799384,France,Marseille
15581197,France,Paris
15693737,Germany,Berlin
15624623,France,Marseille
15783501,France,Lyon
15690134,Germany,Frankfurt
15782735,France,Marseille
15611088,France,Paris
15672145,France,Paris
15732628,France,Nice
15787470,Spain,Seville
15803406,France,Marseille
15730460,France,Marseille
15644572,France,Toulouse
15694860,France,Nice
15658169,Spain,Bilbao
15794396,Germany,Berlin
15785798,France,Toulouse
15710825,Spain,Bilbao
15668444,Spain,Barcelona
15726631,France,Marseille
15733797,France,Paris
15747960,France,Toulouse
15634632,France,Paris
15707362,Germany,Frankfurt
15662976,Spain,Bilbao
15732778,Germany,Hamburg
15718443,France,Marseille
15670039,Spain,Seville
15773792,France,Paris
15613786,Spain,Valencia
15726032,France,Nice
15663252,Spain,Valencia
15593782,Germany,Berlin
15633283,France,Marseille
15749167,France,Nice
15759298,Spain,Valencia
15683625,France,Toulouse
15635367,France,Marseille
15681705,France,Toulouse
15603156,France,Marseille
15591986,Germany,Frankfurt
15798888,Germany,Hamburg
15809722,France,Lyon
15677538,France,Toulouse
15797736,France,Toulouse
15695585,Spain,Barcelona
15744398,France,Nice
15750658,France,Nice
15578186,Germany,Munich
15676519,Spain,Seville
15637954,France,Nice
15758639,France,Paris
15613772,France,Marseille
15731744,France,Marseille
15807709,Germany,Hamburg
15714689,Spain,Seville
15699005,France,Nice
15624170,France,Nice
15725679,France,Marseille
15585865,France,Toulouse
15804256,Germany,Cologne
15662403,France,Toulouse
15733616,France,Lyon
15591995,Germany,Frankfurt
15677020,France,Toulouse
15727688,Spain,Barcelona
15715941,France,Paris
15714485,France,Marseille
15730059,Spain,Bilbao
15715527,Spain,Bilbao
15576623,France,Marseille
15805565,Germany,Berlin
15677307,Germany,Hamburg
15773890,France,Marseille
15598883,Spain,Barcelona
15568506,Germany,Hamburg
15761043,Germany,Hamburg
15782236,Spain,Madrid
15593601,France,Paris
15682048,France,Lyon
15746902,Spain,Seville
15752081,France,Nice
15781307,Germany,Berlin
15775912,France,Toulouse
15745417,France,Toulouse
15671256,France,Nice
15653547,France,Lyon
15595766,Spain,Seville
15742358,Germany,Cologne
15763274,France,Toulouse
15786063,France,Lyon
15600258,France,Lyon
15573318,France,Paris
15653849,Germany,Berlin
15694272,France,Toulouse
15736112,Spain,Barcelona
15749851,Spain,Barcelona
15663478,France,Nice
15592300,Spain,Seville
15567832,France,Paris
15776780,France,Nice
15592846,Germany,Hamburg
15739803,Spain,Madrid
15794142,Germany,Cologne
15762729,Germany,Hamburg
15667896,France,Toulouse
15626578,France,Nice
15776223,France,Nice
15705953,Spain,Bilbao
15802593,France,Marseille
15615457,Spain,Seville
15708916,France,Nice
15720187,Germany,Frankfurt
15595440,France,Toulouse
15600651,France,Nice
15750141,Germany,Cologne
15657284,Germany,Hamburg
15763063,Spain,Seville
15709324,France,Toulouse
15711309,Germany,Munich
15775318,Spain,Barcelona
15705515,Germany,Munich
15634844,Germany,Frankfurt
15717046,Spain,Seville
15571816,Spain,Barcelona
15670080,Germany,Munich
15800440,Spain,Seville
15665678,Spain,Madrid
15665956,France,Marseille
15788126,Spain,Barcelona
15811773,France,Marseille
15651674,Spain,Valencia
15689614,Spain,Valencia
15795564,Germany,Frankfurt
15706647,France,Paris
15728505,France,Lyon
15730076,France,Lyon
15622003,France,Lyon
15607312,Spain,Seville
15644753,Spain,Barcelona
15653620,France,Lyon
15761986,Spain,Madrid
15633922,France,Toulouse
15734674,France,Toulouse
15658032,France,Marseille
15692671,Spain,Bilbao
15737741,Spain,Seville
15576352,Spain,Seville
15753719,Germany,Berlin
15803689,Germany,Hamburg
15718057,France,Toulouse
15722010,Spain,Seville
15680998,France,Nice
15614782,France,Paris
15591047,Spain,Bilbao
15788291,Germany,Cologne
15604044,France,Toulouse
15679587,France,Paris
15775153,Spain,Valencia
15603925,Spain,Valencia
15680970,Germany,Cologne
15697183,Spain,Seville
15567446,Germany,Frankfurt
15637476,Germany,Frankfurt
15714939,Germany,Frankfurt
15683503,France,Lyon
15645569,Spain,Seville
15782569,France,Lyon
15592387,France,Marseille
15609286,France,Toulouse
15814035,France,Toulouse
15661249,France,Paris
15629117,France,Toulouse
15607170,France,Marseille
15586585,Germany,Cologne
15686611,France,Lyon
15603203,France,Toulouse
15619857,France,Lyon
15805062,Spain,Bilbao
15660271,Germany,Frankfurt
15745295,Spain,Madrid
15719352,Spain,Seville
15766575,Germany,Frankfurt
15594594,Spain,Bilbao
15646161,Spain,Madrid
15682585,France,Paris
15603134,Spain,Seville
15636444,Germany,Hamburg
15773456,Germany,Cologne
15745307,Spain,Barcelona
15604119,Spain,Madrid
15626900,France,Marseille
15605447,France,Toulouse
15589030,France,Marseille
15692463,Spain,Barcelona
15712403,France,Toulouse
15811762,Germany,Munich
15718673,Spain,Valencia
15724282,Germany,Cologne
15738181,France,Marseille
15633648,Spain,Seville
15603323,Spain,Valencia
15583725,France,Paris
15588350,France,Toulouse
15798398,France,Paris
15784844,Spain,Bilbao
15580684,France,Paris
15809663,France,Marseille
15640078,Germany,Hamburg
15698786,France,Paris
15569807,France,Paris
15730830,France,Paris
15805112,France,Lyon
15633064,France,Lyon
15703119,France,Paris
15730447,France,Nice
15813850,France,Lyon
15711889,France,Lyon
15664610,Germany,Hamburg
15751710,Spain,Seville
15692926,Germany,Berlin
15813741,Spain,Bilbao
15698474,Germany,Hamburg
15568595,France,Toulouse
15603065,France,Marseille
15592937,Germany,Munich
15699637,Spain,Barcelona
15667215,France,Nice
15788659,France,Nice
15763218,France,Paris
15645772,France,Lyon
15725511,France,Marseille
15575024,France,Paris
15640825,Spain,Bilbao
15662397,France,Paris
15576368,Germany,Munich
15674991,France,Nice
15721024,France,Toulouse
15745621,Spain,Seville
15642394,Spain,Barcelona
15754605,France,Paris
15607040,Spain,Bilbao
15715142,Germany,Hamburg
15810978,Spain,Madrid
15668886,Spain,Valencia
15780804,France,Nice
15613880,Spain,Madrid
15775238,Germany,Frankfurt
15786905,Germany,Berlin
15747867,France,Marseille
15600337,Spain,Bilbao
15801277,France,Toulouse
15579334,Germany,Munich
15802741,France,Paris
15720649,France,Nice
15589493,Germany,Munich
15688251,France,Paris
15665238,Germany,Cologne
15740900,France,Toulouse
15681068,France,Paris
15748625,France,Toulouse
15727299,Spain,Valencia
15620204,Germany,Cologne
15669516,Spain,Barcelona
15736534,Germany,Cologne
15803457,France,Lyon
15659098,France,Nice
15603436,Spain,Valencia
15566292,Spain,Bilbao
15808621,Germany,Frankfurt
15580148,Germany,Cologne
15776231,Germany,Cologne
15773809,France,Toulouse
15649423,France,Nice
15734886,France,Marseille
15722548,France,Marseille
15650288,Germany,Hamburg
15629448,Spain,Madrid
15716164,France,Marseille
15807609,Spain,Seville
15578977,France,Lyon
15677369,Germany,Cologne
15804072,Spain,Bilbao
15696859,France,Nice
15653780,France,Toulouse
15721658,Spain,Valencia
15578761,Spain,Madrid
15736879,France,Toulouse
15571973,France,Marseille
15626742,France,Lyon
15672692,France,Toulouse
15673570,France,Lyon
15767432,France,Marseille
15654238,France,Marseille
15612525,France,Marseille
15812750,France,Marseille
15790757,France,Nice
15723873,Spain,Valencia
15744607,Germany,Frankfurt
15612966,Germany,Berlin
15784209,France,Nice
15794278,Spain,Barcelona
15766741,France,Paris
15661036,France,Lyon
15705639,France,Toulouse
15637414,France,Toulouse
15716835,France,Nice
15696231,France,Lyon
15641675,France,Toulouse
15670755,France,Toulouse
15640059,France,Toulouse
15787619,France,Paris
15587535,Spain,Madrid
15813034,Spain,Valencia
15698839,Germany,Hamburg
15790314,France,Toulouse
15634245,Germany,Hamburg
15677305,France,Marseille
15661526,Germany,Frankfurt
15685997,Spain,Valencia
15660101,France,Toulouse
15637979,Germany,Frankfurt
15815364,Spain,Bilbao
15647099,France,Marseille
15625944,France,Toulouse
15583212,France,Nice
15582741,France,Marseille
15637876,Germany,Munich
15622750,Germany,Cologne
15672056,Germany,Munich
15812351,Spain,Valencia
15810864,France,Marseille
15677921,Germany,Hamburg
15724296,Spain,Madrid
15685329,France,Lyon
15584091,Germany,Munich
15640442,France,Paris
15639314,France,Nice
15685320,France,Lyon
15789158,Germany,Hamburg
15752137,France,Lyon
15712551,Germany,Cologne
15628936,Spain,Valencia
15797227,France,Nice
15769974,Spain,Bilbao
15737051,France,Nice
15585595,France,Marseille
15654060,France,Paris
15745196,France,Lyon
15571221,Germany,Munich
15660155,Spain,Barcelona
15605284,France,Marseille
15694366,Germany,Hamburg
15600739,Spain,Valencia
15653253,Spain,Madrid
15763431,France,Nice
15643696,France,Lyon
15707473,Germany,Munich
15769504,Germany,Berlin
15776807,France,Paris
15686870,Germany,Frankfurt
15668747,France,Marseille
15766908,Germany,Hamburg
15570134,France,Toulouse
15567367,Germany,Berlin
15747542,France,Paris
15762238,Germany,Frankfurt
15681554,Germany,Munich
15712825,Spain,Seville
15640280,France,Toulouse
15756026,Spain,Seville
15613319,France,Marseille
15798906,France,Lyon
15708917,Germany,Berlin
15778463,France,Marseille
15699430,France,Toulouse
15649992,Spain,Madrid
15578980,Spain,Madrid
15775306,Germany,Cologne
15641655,France,Toulouse
15619708,France,Paris
15734565,France,Nice
15806438,Germany,Berlin
15591969,Spain,Barcelona
15747807,France,Lyon
15596939,Germany,Frankfurt
15716155,France,Marseille
15765311,Spain,Madrid
15757811,Spain,Barcelona
15603830,Spain,Madrid
15660602,Germany,Frankfurt
15660535,France,Toulouse
15666633,Spain,Bilbao
15596914,Germany,Frankfurt
15639788,France,Nice
15695846,France,Lyon
15726234,Spain,Bilbao
15797964,Germany,Cologne
15625881,Germany,Cologne
15780628,France,Toulouse
15575883,France,Marseille
15585036,Spain,Bilbao
15589488,Germany,Cologne
15585888,Spain,Valencia
15727915,France,Nice
15707567,Germany,Frankfurt
15737792,France,Paris
15599433,Germany,Frankfurt
15672012,Spain,Madrid
15806983,France,Lyon
15592222,France,Lyon
15608968,Germany,Munich
15586959,France,Paris
15646558,Spain,Barcelona
15725811,France,Lyon
15572265,Germany,Hamburg
15794048,Germany,Frankfurt
15677610,Germany,Berlin
15745012,France,Lyon
15601589,France,Paris
15686436,Spain,Seville
15693864,Germany,Cologne
15760550,Spain,Bilbao
15686137,Spain,Seville
15809087,France,Marseille
15807663,France,Paris
15809100,France,Lyon
15794916,France,Marseille
15614215,France,Marseille
15805449,France,Toulouse
15686983,Germany,Berlin
15808017,France,Lyon
15756804,France,Marseille
15646810,Germany,Frankfurt
15710424,France,Lyon
15799422,France,Toulouse
15692750,Germany,Berlin
15794549,France,Nice
15803764,France,Lyon
15674840,France,Lyon
15653762,France,Marseille
15581229,Germany,Hamburg
15800228,Spain,Madrid
15656333,France,Paris
15697497,France,Lyon
15585362,France,Marseille
15571928,France,Nice
15785519,France,Nice
15743007,France,Marseille
15777211,France,Toulouse
15721935,France,Paris
15591711,Spain,Seville
15625021,France,Marseille
15702968,Germany,Cologne
15600462,France,Marseille
15768104,Spain,Bilbao
15780140,Germany,Frankfurt
15585255,France,Toulouse
15772781,France,Toulouse
15669987,Germany,Berlin
15697000,Germany,Frankfurt
15733119,France,Paris
15782390,France,Toulouse
15654700,France,Marseille
15632210,Germany,Frankfurt
15642041,Germany,Munich
15709737,France,Paris
15792388,France,Paris
15786014,France,Lyon
15794580,France,Nice
15675964,France,Nice
15814275,France,Paris
15724848,France,Marseille
15754713,Spain,Bilbao
15693814,Spain,Madrid
15599660,France,Lyon
15746490,Spain,Seville
15566091,Spain,Bilbao
15655961,Germany,Cologne
15710404,France,Marseille
15775625,France,Lyon
15792328,France,Nice
15719856,France,Toulouse
15593773,Spain,Seville
15733114,Spain,Madrid
15797748,France,Toulouse
15743411,Spain,Valencia
15753337,France,Toulouse
15601026,Germany,Munich
15658485,France,Marseille
15636731,Germany,Berlin
15628303,Spain,Barcelona
15633461,Germany,Munich
15677135,Germany,Cologne
15590876,France,Toulouse
15790782,Spain,Valencia
15700476,Germany,Cologne
15634141,Germany,Frankfurt
15737795,Spain,Madrid
15790299,Spain,Seville
15675316,France,Paris
15613630,France,Marseille
15662100,Germany,Munich
15668032,France,Marseille
15599289,France,Paris
15754084,Spain,Seville
15676521,France,Nice
15804586,France,Paris
15781465,Germany,Frankfurt
15729362,France,Toulouse
15709295,Spain,Seville
15745324,Spain,Madrid
15741336,France,Lyon
15783659,France,Nice
15620981,France,Marseille
15630328,France,Nice
15785899,Germany,Cologne
15606149,Germany,Cologne
15671139,Spain,Madrid
15660429,Spain,Barcelona
15571002,France,Marseille
15631681,Spain,Bilbao
15731522,Spain,Barcelona
15619529,Spain,Valencia
15628034,France,Toulouse
15686164,Germany,Cologne
15582797,Spain,Madrid
15753831,Spain,Madrid
15731815,Spain,Bilbao
15580956,Germany,Hamburg
15602084,France,Lyon
15589805,France,Marseille
15720893,Spain,Bilbao
15641009,France,Paris
15605926,Germany,Frankfurt
15805955,France,Toulouse
15801488,France,Paris
15605918,Germany,Hamburg
15779711,Spain,Madrid
15705620,France,Toulouse
15685357,Spain,Madrid
15570060,France,Lyon
15582616,France,Toulouse
15799515,France,Marseille
15642937,France,Nice
15624729,France,Marseille
15566156,Germany,Cologne
15792360,France,Toulouse
15807008,Germany,Cologne
15704770,France,Lyon
15756475,Germany,Cologne
15655339,France,Nice
15613749,Spain,Barcelona
15664521,Spain,Seville
15681206,France,Lyon
15745527,France,Nice
15806926,France,Nice
15724563,Germany,Hamburg
15782899,Spain,Madrid
15623521,Spain,Valencia
15810218,Spain,Seville
15645621,Spain,Valencia
15608114,Spain,Bilbao
15659557,Germany,Munich
15787772,France,Paris
15691111,Germany,Munich
15592089,France,Marseille
15633897,Germany,Frankfurt
15701301,France,Nice
15723685,Germany,Cologne
15701602,Germany,Hamburg
15739189,Spain,Seville
15573086,France,Nice
15569050,France,Toulouse
15750765,Spain,Valencia
15799811,France,Marseille
15698442,Spain,Bilbao
15655274,France,Nice
15603594,Spain,Seville
15585961,Spain,Seville
15686936,France,Marseille
15770424,Germany,Hamburg
15587451,Germany,Hamburg
15602010,Germany,Frankfurt
15600583,France,Toulouse
15654673,France,Lyon
15717164,Spain,Seville
15765014,France,Paris
15682639,France,Marseille
15729279,France,Toulouse
15759805,France,Toulouse
15767864,France,Toulouse
15769948,Germany,Hamburg
15686345,Spain,Seville
15688071,Spain,Madrid
15681174,France,Lyon
15667521,France,Nice
15750243,Spain,Bilbao
15695475,France,Marseille
15689176,France,Paris
15652955,Spain,Seville
15668958,France,Paris
15631054,France,Nice
15581479,France,Toulouse
15577478,France,Paris
15780870,Spain,Barcelona
15692317,France,Toulouse
15593969,Spain,Barcelona
15570417,France,Paris
15779059,France,Toulouse
15785980,Spain,Valencia
15644200,Spain,Valencia
15793949,France,Nice
15645103,Germany,Cologne
15705860,Germany,Berlin
15623828,France,Marseille
15715003,Spain,Bilbao
15623471,Germany,Cologne
15798348,Spain,Valencia
15743016,Spain,Seville
15769499,Spain,Bilbao
15798521,Spain,Madrid
15706534,France,Nice
15706186,Germany,Berlin
15812197,France,Lyon
15650933,Spain,Valencia
15692991,Spain,Barcelona
15631189,Germany,Berlin
15762198,France,Toulouse
15699598,France,Paris
15692744,France,Paris
15688963,France,Toulouse
15599131,Germany,Hamburg
15680303,France,Marseille
15628674,France,Paris
15648075,Germany,Berlin
15586970,Germany,Munich
15625698,Spain,Madrid
15790497,Spain,Valencia
15682618,France,Marseille
15762937,Germany,Munich
15750929,Spain,Seville
15729832,France,Lyon
15633650,Germany,Hamburg
15748856,France,Nice
15589195,Germany,Cologne
15699911,Spain,Bilbao
15663438,Spain,Barcelona
15692583,France,Lyon
15591257,France,Lyon
15646513,France,Paris
15708063,France,Nice
15696098,France,Toulouse
15645517,Spain,Bilbao
15649744,France,Lyon
15604304,Germany,Cologne
15784092,France,Nice
15585198,France,Lyon
15624347,France,Lyon
15621687,France,Toulouse
15689081,France,Marseille
15813168,Germany,Cologne
15604295,France,Marseille
15724127,France,Paris
15673055,Spain,Seville
15768201,France,Marseille
15782219,Spain,Bilbao
15746410,Spain,Barcelona
15780144,Germany,Berlin
15590476,France,Toulouse
15624293,France,Marseille
15618182,France,Nice
15660316,Germany,Munich
15678886,Germany,Cologne
15616330,France,Marseille
15592229,France,Toulouse
15798424,Germany,Munich
15714750,France,Lyon
15648800,Germany,Cologne
15626147,France,Toulouse
15626608,Spain,Madrid
15723250,France,Lyon
15592583,France,Toulouse
15759381,Spain,Bilbao
15585241,Spain,Valencia
15589358,Germany,Frankfurt
15672704,France,Marseille
15789955,Germany,Munich
15596800,Germany,Berlin
15627305,Spain,Seville
15645316,Germany,Munich
15593973,Spain,Madrid
15647301,Germany,Frankfurt
15750258,France,Paris
15685309,France,Nice
15628205,Germany,Cologne
15733974,Spain,Valencia
15762110,France,Lyon
15706899,France,Nice
15732660,France,Marseille
15656121,Germany,Hamburg
15614220,France,Lyon
15645269,France,Nice
15698510,Germany,Munich
15569247,Spain,Barcelona
15566251,France,Paris
15716134,France,Paris
15763625,Spain,Valencia
15605965,France,Toulouse
15694821,Germany,Berlin
15601688,France,Nice
15575581,Germany,Munich
15671209,Germany,Hamburg
15616529,Spain,Madrid
15773906,France,Marseille
15722993,France,Marseille
15752463,Spain,Seville
15589754,Germany,Hamburg
15669899,Germany,Hamburg
